from,to,share
E100000122683,E100000124322,26.0
E100000122683,E100000124323,25.0
E100000122683,E100000122652,15.0
E100000122683,E100000124305,7.0
E100000122683,E100000122651,27.0
E100000125120,E100000124965,100.0
E100000122153,E100000123560,100.0
E100000122645,E100000000298,10.0
E100000122645,E100000122654,90.0
E100000122569,E100000123710,45.0
E100000122569,E100000000217,55.0
E100000122154,E100000000217,75.0
E100000122154,E100000123477,25.0
E100000123477,E100000124709,100.0
E100000122969,E100000123500,100.0
E100000124012,E100000125975,100.0
E100000122405,E100000124012,100.0
E100000122606,E100000123672,32.0
E100000122606,E100000123339,17.0
E100000122606,E100000123599,51.0
E100000122850,E100000123366,100.0
E100000122690,E100000123366,100.0
E100000124836,E100000123261,100.0
E100000122851,E100000124141,100.0
E100000124141,E100000124836,100.0
E100000123233,E100000124835,20.0
E100000122852,E100000123233,40.0
E100000122852,E100000123231,60.0
E100000123233,E100000125609,43.82
E100000123233,E100000001753,26.18
E100000124835,E100000123231,100.0
E100000123233,E100000123261,10.0
E100000122810,E100000123366,99.0
E100000122810,E100000001753,1.0
E100000122853,E100000123365,33.25
E100000122853,E100000123261,66.75
E100000123365,E100000123261,100.0
E100000122684,E100000122654,55.0
E100000122684,E100000124311,45.0
E100000121744,E100000121749,100.0
E100000121555,E100000120393,
E100000124235,E100000124913,50.0
E100000121912,E100000124235,100.0
E100000124235,E100000121893,50.0
E100000124913,E100000125753,100.0
E100000124364,E100000124822,7.08
E100000124364,E100000123261,5.82
E100000124364,E100000001753,87.1
E100000122854,E100000124364,78.18
E100000122854,E100001000465,21.82
E100000124234,E100000125525,80.26
E100000124234,E100000124479,19.74
E100000121913,E100000124234,60.0
E100000121913,E100000121901,20.0
E100000121913,E100000121880,20.0
E100000121163,E100000001920,77.86
E100000121163,E100001000878,22.14
E100000124463,E100000123741,92.0
E100000124798,E100000123261,74.63
E100000124798,E100000125013,25.0
E100000124461,E100000125014,80.51
E100000125014,E100000001753,0.18
E100000124461,E100000125015,10.66
E100000124461,E100000124463,8.82
E100000125014,E100000123261,99.82
E100000124798,E100000001753,0.37
E100000124797,E100000123261,99.69
E100000123742,E100000124461,40.11
E100000124797,E100000001753,0.31
E100000123742,E100000124462,27.57
E100000123742,E100000124463,15.22
E100000122155,E100000001753,4.09
E100000122155,E100000123743,7.67
E100000122155,E100000123741,76.73
E100000123743,E100000123741,90.0
E100000123743,E100000124461,10.0
E100000124462,E100000125166,100.0
E100000123741,E100000124797,42.34
E100000123741,E100000124799,27.01
E100000123741,E100000124798,30.66
E100000125015,E100000123741,100.0
E100000124799,E100000124797,58.0
E100000124799,E100000124798,42.0
E100000123742,E100000125832,17.1
E100000122155,E100000123742,11.51
E100000122156,E100000122607,100.0
E100000123350,E100000123261,100.0
E100000122110,E100000123350,100.0
E100000124095,E100000122110,100.0
E100000122112,E100000122109,100.0
E100000122109,E100000124095,75.0
E100000122109,E100000126014,25.0
E100000121989,E100000123463,100.0
E100000122431,E100000124046,96.14
E100000122431,E100000001753,3.86
E100000122157,E100000123744,100.0
E100000123963,E100000124574,100.0
E100000125280,E100000125346,100.0
E100000123964,E100000124575,100.0
E100000125346,E100000125674,100.0
E100000124574,E100000125174,20.0
E100000124574,E100000125173,80.0
E100000124575,E100000125674,100.0
E100000125173,E100000125674,100.0
E100000125174,E100000125280,100.0
E100000123074,E100000123744,35.6
E100000123074,E100000123964,25.0
E100000123074,E100000123963,39.4
E100000123022,E100000123074,100.0
E100000123054,E100000123296,40.0
E100000123296,E100000124535,100.0
E100000123054,E100000122058,60.0
E100000122111,E100000122095,100.0
E100000122253,E100000122255,100.0
E100000122121,E100000000217,100.0
E100000122524,E100000000217,100.0
E100000122525,E100000000217,100.0
E100000122561,E100000000310,49.0
E100000122561,E100000123316,51.0
E100000124983,E100000125064,99.22
E100000124983,E100000001753,0.78
E100000122016,E100000124368,97.5
E100000124368,E100000124983,100.0
E100000122016,E100000001753,2.5
E100000122855,E100000124058,100.0
E100000125232,E100000125277,100.0
E100000124349,E100000124978,100.0
E100000125277,E100000125800,100.0
E100000124978,E100000125232,49.0
E100000122856,E100000124349,100.0
E100000124978,E100000126090,51.0
E100000122407,E100000125898,23.75
E100000123738,E100000124834,6.26
E100000124833,E100000124994,100.0
E100000124994,E100000125235,100.0
E100000125148,E100000125146,100.0
E100000122407,E100000123738,60.0
E100000122407,E100000001753,1.25
E100000123739,E100000123261,100.0
E100000122407,E100000123739,15.0
E100000124834,E100000125127,65.91
E100000124834,E100000001753,34.09
E100000125147,E100000001753,26.55
E100000125147,E100000125296,8.97
E100000125147,E100000125004,8.92
E100000125147,E100000125297,5.25
E100000124832,E100000125146,50.0
E100000124832,E100000125148,10.0
E100000125295,E100000125501,100.0
E100000124832,E100000125147,40.0
E100000125147,E100000125295,50.31
E100000125296,E100000125295,100.0
E100000123738,E100000125608,29.34
E100000123738,E100000124831,44.15
E100000123738,E100000124832,13.99
E100000123738,E100000124833,6.26
E100000125127,E100000125302,100.0
E100000124831,E100000123261,100.0
E100000122408,E100000124026,44.0
E100000124027,E100000124723,19.23
E100000124721,E100000123261,98.05
E100000124725,E100000123261,100.0
E100000124027,E100000124722,19.23
E100000124027,E100000124721,19.23
E100000124027,E100000124725,16.67
E100000124027,E100000123261,6.41
E100000124027,E100000124724,19.23
E100000124722,E100000123261,100.0
E100000124724,E100000123261,100.0
E100000124723,E100000123261,100.0
E100000122408,E100000000226,35.0
E100000122408,E100000124027,15.0
E100000122408,E100000124028,6.0
E100000124721,E100000001753,1.95
E100000122180,E100000001753,2.59
E100000122180,E100000123480,97.41
E100000124059,E100000124744,34.0
E100000125177,E100000123261,100.0
E100000124744,E100000125086,100.0
E100000125086,E100000125781,100.0
E100000124059,E100000124743,51.0
E100000124059,E100000124745,15.0
E100000124743,E100000125167,20.35
E100000124743,E100000125170,12.88
E100000124743,E100000125168,17.06
E100000124743,E100000125715,35.29
E100000124743,E100000125169,14.41
E100000124745,E100000125177,100.0
E100000122857,E100000124059,100.0
E100000121713,E100000121694,100.0
E100000121850,E100000123622,88.77
E100000121850,E100000001753,11.23
E100000123993,E100001000403,100.0
E100000122973,E100000122885,65.0
E100000122973,E100000123993,35.0
E100000122560,E100000000213,100.0
E100000120776,E100000120777,
E100000122975,E100000000157,51.0
E100000122975,E100000123699,49.0
E100000122539,E100000123645,39.0
E100000122539,E100000000310,5.0
E100000122539,E100000122546,56.0
E100000123645,E100000001753,0.16
E100000123645,E100001000465,7.95
E100000123645,E100000125890,91.89
E100000122562,E100000122546,100.0
E100000122977,E100000123605,51.0
E100000122977,E100000123474,49.0
E100000121975,E100000123261,100.0
E100000122886,E100001000436,24.0
E100000123822,E100000124609,90.0
E100000122886,E100000123699,51.0
E100000124609,E100000125724,100.0
E100000123822,E100000125528,10.0
E100000122886,E100000123822,5.0
E100000122886,E100000123370,20.0
E100000123533,E100000124519,100.0
E100000125049,E100000123261,99.27
E100000125049,E100000001753,0.73
E100000125273,E100000123261,100.0
E100000122442,E100000123533,100.0
E100000125051,E100000125273,30.0
E100000124519,E100000125049,51.5
E100000124519,E100000125051,19.98
E100000124519,E100000001753,4.79
E100000124519,E100000125050,23.72
E100000125051,E100000125272,70.0
E100000125272,E100000123261,99.0
E100000125050,E100000123261,100.0
E100000125272,E100000001753,1.0
E100000125489,E100000000217,100.0
E100000124155,E100000124640,99.97
E100000121851,E100000124155,100.0
E100000124151,E100000001753,1.0
E100000124152,E100000123261,100.0
E100000124151,E100000124837,99.0
E100000121855,E100000124154,25.0
E100000124837,E100000123261,100.0
E100000124153,E100000123261,100.0
E100000124154,E100000123261,100.0
E100000121855,E100000124153,25.0
E100000121855,E100000124152,25.0
E100000121855,E100000124151,25.0
E100000122685,E100001000398,100.0
E100000122686,E100000123281,100.0
E100000122687,E100000124313,84.17
E100000122687,E100001000398,15.83
E100000125103,E100000001753,0.99
E100000125351,E100000123261,99.0
E100000125103,E100000123261,99.01
E100000125104,E100000125242,100.0
E100000125350,E100000001753,1.0
E100000124838,E100000001753,20.68
E100000125350,E100000123261,99.0
E100000124838,E100000125103,61.27
E100000124838,E100000125104,18.05
E100000125242,E100000125350,90.0
E100000125242,E100000125351,10.0
E100000123899,E100000124838,100.0
E100000125351,E100000001753,1.0
E100000121856,E100000123899,100.0
E100000124327,E100000122651,100.0
E100000122636,E100000124327,20.07
E100000122636,E100000122651,20.0
E100000122636,E100000122652,19.93
E100000122636,E100000124305,15.0
E100000122636,E100000124322,15.0
E100000122636,E100000124328,10.0
E100000122688,E100000122652,94.76
E100000122688,E100000123613,5.24
E100000123613,E100000124954,100.0
E100000122691,E100000122652,100.0
E100000122692,E100000122652,100.0
E100000122693,E100000122626,100.0
E100000124310,E100000124706,100.0
E100000122643,E100000124309,79.41
E100000122643,E100000124310,16.02
E100000122643,E100000001753,4.57
E100000124329,E100000125637,100.0
E100000122694,E100000124329,100.0
E100000124257,E100000125528,10.0
E100000124608,E100000125024,100.0
E100000125257,E100000125337,100.0
E100000125024,E100000125257,100.0
E100000124258,E100000124608,100.0
E100000122978,E100000124258,30.0
E100000122978,E100000124257,70.0
E100000124257,E100000125917,90.0
E100000125337,E100000124815,9.5
E100000125337,E100000001753,2.96
E100000125337,E100000123999,87.54
E100000124259,E100000001663,90.0
E100000124259,E100000125528,10.0
E100000124920,E100000001753,2.5
E100000124921,E100000125743,100.0
E100000124260,E100000124921,27.44
E100000122979,E100000124259,85.0
E100000122979,E100000124260,15.0
E100000124920,E100000125743,97.5
E100000124260,E100000124920,72.56
E100000122980,E100000000181,49.0
E100000122980,E100000123480,51.0
E100000122858,E100000001753,1.65
E100000122858,E100000003253,98.35
E100000120032,E100000121253,
E100000121562,E100001011152,90.0
E100001011152,E100000000875,85.6
E100000122982,E100000000217,100.0
E100000121977,E100000123261,100.0
E100000121932,E100000124069,50.0
E100000121932,E100000000181,50.0
E100000124785,E100000123261,100.0
E100000123659,E100000124785,99.0
E100000123659,E100000001753,1.0
E100000122023,E100000123659,21.6
E100000122023,E100000123610,78.4
E100000121564,E100000000860,100.0
E100000121724,E100000123465,38.0
E100000121724,E100000123464,62.0
E100000121241,E100000120046,
E100000121241,E100000000811,
E100000121241,E100000121467,
E100000124005,E100000124453,10.0
E100000124006,E100000124005,100.0
E100000124005,E100000125553,90.0
E100000122845,E100000124005,60.0
E100000122845,E100000124006,40.0
E100001010327,E100001000663,100.0
E100001000663,E100000123261,66.36
E100001000663,E100001015587,33.64
E100000120432,E100000120433,
E100000122859,E100000123756,99.0
E100000122859,E100000001753,1.0
E100000123756,E100000123261,100.0
E100000122860,E100000123756,51.0
E100000122860,E100000123757,49.0
E100000123757,E100000124604,100.0
E100000124604,E100000123261,100.0
E100000122409,E100000123911,30.0
E100000122409,E100000123912,26.25
E100000122409,E100000123913,13.75
E100000123911,E100000124655,100.0
E100000122409,E100000123910,30.0
E100000123912,E100000001753,16.4
E100000123912,E100000123261,65.28
E100000123910,E100000123261,99.1
E100000123910,E100000001753,0.9
E100000124655,E100000125941,100.0
E100000123912,E100000125984,18.32
E100000122411,E100000003373,80.0
E100000122411,E100000123914,20.0
E100000121978,E100000000181,100.0
E100000121714,E100000121694,100.0
E100000121715,E100000123261,83.33
E100000121715,E100000124192,16.67
E100000122861,E100000123458,6.0
E100000122861,E100000001753,6.5
E100000122861,E100000000213,87.5
E100000124783,E100000125677,100.0
E100000123458,E100000124783,100.0
E100000122983,E100000000157,100.0
E100000121740,E100000124158,21.67
E100000121740,E100000123465,42.78
E100000121740,E100000122058,35.0
E100000121740,E100000001753,0.56
E100000123812,E100000123261,10.0
E100000122984,E100000123812,5.0
E100000122984,E100000123811,45.0
E100000122984,E100000122885,50.0
E100000123811,E100000124610,75.0
E100000124610,E100000123261,100.0
E100000123811,E100000125921,25.0
E100000124132,E100000124818,100.0
E100000121814,E100000000192,90.0
E100000121814,E100000124132,10.0
E100000124818,E100000125176,90.0
E100000124818,E100000125520,10.0
E100000125176,E100000125786,100.0
E100000121815,E100000122571,90.0
E100000121815,E100000000194,10.0
E100000121816,E100000123357,10.0
E100000121816,E100000121792,90.0
E100000121817,E100000123497,24.0
E100000121817,E100000000192,76.0
E100000122985,E100000123371,100.0
E100000123932,E100000124593,100.0
E100000122862,E100000123932,100.0
E100000124593,E100000001753,13.14
E100000124593,E100000123261,86.86
E100000123148,E100000000310,100.0
E100000123144,E100000000310,94.0
E100000124394,E100000125642,90.0
E100000124394,E100001000032,10.0
E100000124103,E100000124394,100.0
E100000123144,E100000124103,6.0
E100000123134,E100000123474,37.5
E100000123134,E100000000310,51.0
E100000123134,E100000000240,11.5
E100000124108,E100000124953,26.09
E100000124953,E100000125633,100.0
E100000123136,E100000000310,95.0
E100000123136,E100000124108,5.0
E100000124108,E100000125633,69.57
E100000124108,E100000001753,4.35
E100000124102,E100000124390,23.19
E100000124390,E100000125812,100.0
E100000124102,E100000125811,48.78
E100000124102,E100000125810,28.04
E100000123149,E100001000398,27.0
E100000123149,E100000124102,10.0
E100000123149,E100000000310,63.0
E100000123143,E100000000310,66.98
E100000123143,E100000000288,33.02
E100000123150,E100000001753,4.43
E100000123150,E100000000310,52.41
E100000123150,E100000123240,23.63
E100000123150,E100000123436,10.28
E100000123150,E100000000288,9.25
E100000121914,E100000124218,15.0
E100000124218,E100000123313,100.0
E100000121914,E100000123367,85.0
E100000122116,E100000001509,100.0
E100000123315,E100000124567,60.0
E100000123151,E100000123315,15.0
E100000123151,E100000000173,85.0
E100000124567,E100000125671,100.0
E100000123315,E100000124562,40.0
E100000122564,E100000123338,62.0
E100000122564,E100000123339,35.0
E100000122564,E100000001753,3.0
E100000123278,E100000000173,100.0
E100000121915,E100000123278,99.0
E100000121915,E100000001753,1.0
E100000121657,E100001000451,50.0
E100000121657,E100000123278,50.0
E100000121818,E100000000173,90.3
E100000121818,E100000125829,9.7
E100000122202,E100000125978,64.16
E100000122202,E100000125979,35.84
E100000123120,E100000123940,7.99
E100000123120,E100000001753,2.03
E100000123120,E100000123939,89.98
E100000123284,E100001000398,100.0
E100000123403,E100000123261,100.0
E100000122184,E100000123278,38.75
E100000122184,E100000000262,12.5
E100000122184,E100000122286,10.0
E100000122184,E100000123284,38.75
E100000122286,E100000123403,99.0
E100000122286,E100000001753,1.0
E100000122531,E100000123601,23.95
E100000122531,E100000122546,76.05
E100000122863,E100000123271,20.0
E100000122863,E100000123270,80.0
E100000123270,E100000124411,60.0
E100000123271,E100000124411,80.0
E100000123271,E100000123594,20.0
E100000123270,E100000123594,40.0
E100000121579,E100000121563,
E100000122988,E100000123261,100.0
E100000122035,E100000122411,100.0
E100000122472,E100001000436,34.0
E100000122472,E100000123630,15.0
E100000122472,E100000123240,51.0
E100000122119,E100000001753,1.06
E100000122119,E100000123610,98.94
E100000122323,E100000001529,100.0
E100000122306,E100000001529,51.0
E100000122306,E100000123407,49.0
